text,facebookUrl,time,locations,snippet
"Newbie here…Would appreciate some kindness and not judgement…New to camping and have a learning disability and would like to know if there are any 1-2 week entry level camping type of schools or workshops…

Would like to start hiking sections the AT next year but would like to be more prepared. I am 50 yrs old and not worried about the physical part. I don’t do well with online learning and ready for the hands on part.

I would be open to a guide, or experienced camper who could help a newbie gain some experience. Patience required 🤣 would be open to paying expenses or for someone’s time if they have experience and could provide the education part. Thank you 🙏🙏🙏",https://www.facebook.com/groups/819170279191773,2025-08-04T14:52:08,['AT'],start hiking sections the AT next year
,https://www.facebook.com/groups/915752951841503/,2022-11-25T00:06:30,[],
"Let's welcome our new members!
Jorge de Leon,
Christina Musk,
Jordan Cizl,
Lisa Garcia,
Mariam Usman,
David Durcsak,
Tracey Crehan,
Mykel Rollins,
Jack McManus,
Brittany Henson,
Carsten Bukholt,
Cynthia Callaway,
Danielle Barbera,
Kimberly Ford Gravitt,
Adventurous Hiking,
Libbie Tippie,
Greg Fleming,
Cindy StClair,
Noah Korver,
Patti Ward,
Sara Wiegand McGury,
Rae Brown,
Pınar Yüksel,
Madeleine Mustafina,
Chaitu Kumar,
Lisa Schrenk,
Shannon Coulter,
Scarlette Arefiev,
Lauren Georges,
Nikki Lawson,
Elianna Adrian,
Erika Lambert,
Susan Adams,
Nous Nours,
Amanda Eiswerth,
Linda Kazalski,
Leland Stewart,
Cassandra Reed,
Myriam Ferrer,
Clarissa Kalalika Williams-Bonilla,
Rakel Alcoser,
Maria Wilson,
Garrett Frazier,
Destiny Gnansounou,
Debbie Ambrogi Ritter,
Rebecca Candela,
Kim Cook,
Nilse Morales,
Markley Tysinger,
Lá McClain,
Justin Harris,
Anthony Dodds,
Beth Clay Cook,
Tarah Holmes,
Georgia Massey,
Xochitl Winter,
Marangely Figueroa Molina,
Susan Draper,
Ana María Dunn,
Cody Bowers,
Abdellah Abroum,
Shaine Cooper,
Michele Ducas Storm,
Patricia Bruinsma,
Ashley Chase,
Chris Flury,
Dylan Ott,
Sukii Harambge,
Shinee Bumuu,
Cecilia Jaimovich Putnam,
Boyd Dean,
Shanna Haight,
Jonathan Self",https://www.facebook.com/groups/557017865207812,2024-09-17T23:09:41,[],
,https://www.facebook.com/groups/915752951841503/,2022-11-12T22:17:19,[],
"If you are a tecaher, please take a moment and complete this survey!",https://www.facebook.com/groups/915752951841503/,2022-11-03T03:21:23,[],
"Made a lollipop loop using Hanging Rock to Bear Rock with an uphill off trail push up along the formation before finding a steep but doable scramble up to the top. Road walked back to upper falls parking lot and down the LSNRT to finish. 

The reroute around the middle falls is now open and looks wonderful so thanks to whoever made this happen.",https://www.facebook.com/groups/915752951841503/,2022-11-02T21:28:36,"['Hanging Rock', 'Bear Rock', 'upper falls', 'LSNRT', 'middle falls']",using Hanging Rock to Bear Rock
,https://www.facebook.com/groups/819170279191773,2025-08-03T16:31:03,[],
"Psst....

Are you visiting the Central District of Shenandoah National Park this weekend?

As first-time angels of any ilk, we’re excited to announce that we’ll be hosting a pop-up event on Sunday, August 3, 2025! Join us bright and early at 6 AM as we fill the forest with the delicious aroma of bacon. We’ll keep serving until either the food runs out, my knees give out, or 2 PM—whichever comes first!

We’re offering a simple yet delightful menu featuring mostly homemade dishes: casseroles, plenty of eggs, potatoes, fresh fruit, French toast, authentic corned beef hash, pancakes, and burgers (including vegan options). Other offeringswill ensure you leave with a renewed sense of flavor.

If you head south from Bearfence Rock Shelter for about 0.9 miles, you’ll find us at a picnic area just a 2-minute walk from the main trail, where the bacon will beckon you to our canopy.

**Important updates!** After some thoughtful feedback and discussions with our team, I want to clarify a few things: First and foremost, come hungry! We can’t wait to share our passion for cooking with you in this beautiful park setting. Secondly, feel free to leave your contact info; our expert nurses will gladly perform a non-invasive forehead instant temperature check, which may provide useful information for you. We hope our comfort food will help you feel comfortable discussing any concerns about nagging foot issues, non-healing wounds, or general wellness. Our goal aligns with yours: to keep you on the trail and provide support!

Wash stations and restrooms are available.

There will be a dog with us—her name is Kyleigh. The best way to win her over is simply to ignore her! Please remember not to feed any animals in SNP, including Kyleigh.

By the way, our hostel and infirmary is located about 2-3 days’ hike south of Rockfish Gap.

Check us out at www.BleesRockfishRetreat.com for more information and feel free to grab some business cards to share with friends and neighbors.

Looking forward to meeting you!",https://www.facebook.com/groups/819170279191773,2025-08-03T02:31:53,"['Shenandoah National Park', 'Bearfence Rock Shelter', 'Rockfish Gap']",visiting the Central District of Shenandoah National Park
"Psst....

Are you visiting the Central District of Shenandoah National Park this weekend?

As first-time angels of any ilk, we’re excited to announce that we’ll be hosting a pop-up event on Sunday, August 3, 2025! Join us bright and early at 6 AM as we fill the forest with the delicious aroma of bacon. We’ll keep serving until either the food runs out, my knees give out, or 2 PM—whichever comes first!

We’re offering a simple yet delightful menu featuring mostly homemade dishes: casseroles, plenty of eggs, potatoes, fresh fruit, French toast, authentic corned beef hash, pancakes, and burgers (including vegan options). Other offeringswill ensure you leave with a renewed sense of flavor.

If you head south from Bearfence Rock Shelter for about 0.9 miles, you’ll find us at a picnic area just a 2-minute walk from the main trail, where the bacon will beckon you to our canopy.

**Important updates!** After some thoughtful feedback and discussions with our team, I want to clarify a few things: First and foremost, come hungry! We can’t wait to share our passion for cooking with you in this beautiful park setting. Secondly, feel free to leave your contact info; our expert nurses will gladly perform a non-invasive forehead instant temperature check, which may provide useful information for you. We hope our comfort food will help you feel comfortable discussing any concerns about nagging foot issues, non-healing wounds, or general wellness. Our goal aligns with yours: to keep you on the trail and provide support!

Wash stations and restrooms are available.

There will be a dog with us—her name is Kyleigh. The best way to win her over is simply to ignore her! Please remember not to feed any animals in SNP, including Kyleigh.

By the way, our hostel and infirmary is located about 2-3 days’ hike south of Rockfish Gap.

Check us out at www.BleesRockfishRetreat.com for more information and feel free to grab some business cards to share with friends and neighbors.

Looking forward to meeting you!",https://www.facebook.com/groups/819170279191773,2025-08-03T02:31:30,"['Shenandoah National Park', 'Bearfence Rock Shelter', 'Rockfish Gap']",visiting the Central District of Shenandoah National Park
"Let's welcome our new members!
Caitlin Mary,
Adam Haas,
David Woods,
Christine Coffman,
Dave Mohla,
Lacey Huber,
Doji Scalper,
Madina Blass,
Tara Craft,
Trudy Sheldon,
Matthew Peter Spino,
Angela Philpott,
Amy Morrill,
Teresa Badgley Losh,
Priscilla Colon,
Manijeh Khan Shaghaghi,
Erika Sylvester Menz,
Sara Agosta,
Keigh Pack,
Khalida Mansoory,
Zhiela Ashtiani,
Tony Huneycutt,
Gavin Mehhney,
Jennifer Wright Garman,
Mandi Lynn Stintzi,
Sheryl May,
Nic Bowen,
Seher Emmez,
Tracy Rega,
Shelby Walp,
Liz Czalik,
Michelle Sandy,
David James,
Larry Cluff,
Black vintage barbie dolls and Friend's #tandolls757,
Mary Garden,
Dave Grashorn,
Brian Jennings,
Kara Byrne,
Bryan McCloskey,
Ayse K. Korkusuz,
Angela M Johnson,
Tanna Tran,
Tammy Lily,
Tucker Graham,
Cory McAlea,
Jessica Sabando,
Adri Alvarez,
Will Lewis,
Allen Graves,
Curt Stuart,
Kimberly Marie,
Avery Owens,
David Alfonso,
David Ronald Knox,
David Lee,
Teresa Edwards Moody,
Shirley Clapp,
Irene Inyiama,
Biggie Thomas,
Christy Dillon,
Kendra Noemii,
Deanna Bates,
Meagan Brown,
Norfolk Jason,
Sonny Cassady,
Dana Blaine,
Xantea Renee Bowe,
Andrea Barrett Myers,
Amy Louise",https://www.facebook.com/groups/557017865207812,2024-09-10T23:06:27,[],
"Let's welcome our new members!
Maggie Kohl Oliveri,
Markia Davis,
Mandy Ellis,
Es Ther,
Rita Rogers,
Karim Lassiter,
Konstantin Sazhnev,
Nj Hiker,
Angela Jones Osborne,
So Phia,
Flossy Lou,
Lauren Brownlee,
Peter Williamson,
Chanida Jane,
Katie Radich,
Nyv Lichtenstein,
Stacie Greathouse,
Jean Wilber,
Allison Phillips,
JJ Rochefort,
Renuka Sankaramaddi,
Holly Antony,
Lakeisha Graham,
Whitney Thompson Rivenbark,
Owens Amada,
Olga Maria Prystajko,
Susan Skye Capoeman,
Andres Reyes Garzon,
KC Chap,
Amy Blankenship Frazier,
Sammy Baker,
Jenny Robertson,
Catrina Robinson Jocher,
Brinley Whitworth,
Nika Ge,
Genesis Peredo,
Eryn Ostrander,
Dyosa Ako,
Johan Danisi,
Larisa Fritts,
Leslie Witt Millman,
Angeilekha Baldovino,
Rachel Valdmets-Crawford,
Claudia Markham,
Kelly Thoens,
Christina Sherrill,
Cline Hawkins,
Carol Fears,
Heather Marie,
Anna Nikolaeva,
Alexa Klabusich,
Christopher Carroll,
TL Tompkins,
Izzy Crawford,
Danielle Marie Wren,
Joe Banks,
Tracy Snyder,
Darlene Symborski,
Jay Lyons,
Robin Larson,
Anastasia Stultz,
Derek Cloninger,
Amy El-Naggar,
Gisselle Flatcher,
Lindsey Dodd,
Kerry Williams,
David Sutphin Huband Moore",https://www.facebook.com/groups/557017865207812,2024-09-03T23:03:36,[],
Thanks to all of you for your dedication to this group!,https://www.facebook.com/groups/557017865207812,2024-08-30T16:16:16,[],
,https://www.facebook.com/groups/915752951841503/,2022-11-02T19:04:29,[],
My cousin David and I hiked from the water tower in Appy to Frontier Health in BSG today.  Love this hike.  Here is a beautiful red maple we encountered along the way.,https://www.facebook.com/groups/915752951841503/,2022-10-30T04:08:10,"['Appy', 'Frontier Health', 'BSG']",hiked from the water tower in Appy
,https://www.facebook.com/groups/915752951841503/,2022-10-29T23:06:44,[],
,https://www.facebook.com/groups/819170279191773,2025-08-02T18:36:00,[],
,https://www.facebook.com/groups/819170279191773,2025-08-02T10:13:20,[],
"Psst....

You close to the Central District of the Shenandoah National Park this weekend?

Being a first-time angel of any sort, We are (?)prepared to furnish a Trail Angel pop-up on Sunday, August 3, 2025.  We should be up and fanning bacon aroma throughout the forest primeval by 6 am and quitting when a) food runs out;  b) my knees give way; or 2 pm whichever comes first!

We are featuring a simple, yet versatile menu of (mostly) homemade dishes:  several casseroles, potatoes, eggs o’ plenty, fruit, French Toast, corned beef hash (the real thing), pancakes, burger and dogs (vegan “dogs” available).  Several salads and sides should give you a renewed sense of flavor.

If you head south from Bearfence Rock Shelter for .9 mi, the bacon will beckon as we are at a picnc area about 2 mins from the main trail.  All we ask is that you complete a short contact form, have your temperature recorded, and eat small portions over and over.  Wash stations and restrooms are available.

Nurses are available for your healing and entertainment.

There will be a dog with us, just ignore her is the best way to win her over.  Absolutely no food should be given to any animals in SNP and Kyleigh is no exception.  

Coincidentally, our hostel and infirmary is about 2-3 days hike south off of Rockfish Gap.

Check us out.  We launched late, so expect a pocket full of business cards to distribute to friends and neighbors.

BleesRockfishRetreat.com for more info.

Thanks, Joseph Blee",https://www.facebook.com/groups/819170279191773,2025-08-02T00:14:50,"['Shenandoah National Park', 'Bearfence Rock Shelter', 'Rockfish Gap']",Central District of the Shenandoah National Park
,https://www.facebook.com/groups/915752951841503/,2022-10-26T18:57:38,[],
Has anyone hiked the Lttle Shepherd Trail in KY?  Maps or tips on parking?,https://www.facebook.com/groups/915752951841503/,2022-10-29T20:36:13,"['Lttle Shepherd Trail', 'KY']",hiked the Lttle Shepherd Trail in KY
"Let's have a little fun in The Pound! Enjoy the morning on Pine Mountain! Tall Tales, Music and Good Food in downtown Pound in the evening! Wrap up the day with a square dance and a costume 5K run through town. Pick Pound for fun!",https://www.facebook.com/groups/915752951841503/,2022-10-29T20:36:11,"['The Pound', 'Pine Mountain', 'Pound']",Enjoy the morning on Pine Mountain!
Free event! Free hot chocolate! Free apple cider! Free s’mores! We have open spots at 630pm and 730pm!,https://www.facebook.com/groups/915752951841503/,2022-10-29T20:36:03,[],
,https://www.facebook.com/groups/819170279191773,2025-08-01T14:52:21,[],
,https://www.facebook.com/groups/819170279191773,2025-08-01T11:52:03,[],
"Hiker Heaven at Station Inn Pawling

At the Station Inn we’re more than just a place to rest: we’re a hiker's haven! Nestled in the charming town of Pawling, NY, we’ve been a favorite stop for Appalachian Trail hikers looking for a cozy retreat after a long day on the trail. 

www.stationinnpawling.com

Whether you're taking a quick break or enjoying a longer stay, our inn offers:
*  Comfortable rooms to help you unwind
*  Local restaurants to satisfy your appetite - go to [O'Connor's Public House Pawling](https://www.facebook.com/oconnorspawling?__tn__=-]) for a classic pub experience, grab a slice at Village Pizza, indulge in a meal at [McKinney & Doyle Fine Foods Cafe / The Corner Bakery](https://www.facebook.com/profile.php?id=100063952782895&__tn__=-]) for something upscale, or pick up a hearty sandwich at [Vinny's Deli & Pasta](https://www.facebook.com/profile.php?id=100059639156902&__tn__=-]) (featured on Food Network!).
* Easy access to the train— just a short walk from the inn, so you can take a day trip to NYC and explore the city before getting back on the trail!

We understand the effort it takes to hike the AT, and we love being a part of your adventure. After all, the journey is about the memories you make, the people you meet, and the little stops along the way that give you the rest you need.

To all the hikers out there, we can’t wait to welcome you! Whether you're heading north to Maine or south to Georgia, the Station Inn is the perfect spot to pause, relax, and recharge.

See you soon! 

[#AppalachianTrail](https://www.facebook.com/hashtag/appalachiantrail?__eep__=6&__tn__=*N) [#HikerFriendly](https://www.facebook.com/hashtag/hikerfriendly?__eep__=6&__tn__=*N) [#StationInnPawling](https://www.facebook.com/hashtag/stationinnpawling?__eep__=6&__tn__=*N) [#PawlingNY](https://www.facebook.com/hashtag/pawlingny?__eep__=6&__tn__=*N) [#TrailLife](https://www.facebook.com/hashtag/traillife?__eep__=6&__tn__=*N) [#NYCDayTrip](https://www.facebook.com/hashtag/nycdaytrip?__eep__=6&__tn__=*N)",https://www.facebook.com/groups/819170279191773,2025-07-31T20:36:42,"['Pawling', 'Appalachian Trail', 'NYC']","charming town of Pawling, NY"
"Let's welcome our new members!
Josh Benson,
Karen Warburton,
Camarie Johnson,
Tyler Johnson,
Adventure Bosco,
Christa Morse-Haggard,
Annita Oliver,
Moira Barr,
Mj Brooks,
Joseph Mello,
Karen Masters Grant,
Kim Gerecke,
Jaymie Chmil,
Nancy Machasio,
Cherri Weigel Mills,
Kake Kake Kake,
Connie Hall,
Bruce Ashby,
Nichole Singleton Dawson,
Jennifer Fryc Hetzel,
Dara Weslie,
Maddison Webb,
Avery Silva,
Jolene Patterson,
Mikihäl De Boer,
Jimbo Duff,
Megan Gallagher,
Brandon Blair,
Sarah Coates,
Elmir Chobanzada,
Mollie Haislip,
Jacqueline Petty,
Esther Wilson,
Rebecca Olson,
DeAnna Flusche,
Dave Anderson,
Jean Marino,
Brodie Lovill,
Megan Bryant,
Lisa Mokry Hubacek,
EternaLandscapes,
Amy Duff,
Sheila Dugle,
Lindsay Etheridge,
Courtney Bailey,
Michael C Molli,
Shimetia Griffin,
Trevor Savensky,
Mike Spears,
Tim Power,
Sunny Manning,
Marie Ramirez Whisenand,
Angie Castaldy,
Christina Hillman,
Amelia Bonheur,
Steven T. Meador,
Amanda Hanna,
Tiffany Hodge,
Kathi Ice,
Brian Balik,
Tia Margarita,
Roy Loveless,
Hannah Scott,
Tim Dahmer,
Marcus Aultman,
Rochelle Gill,
Kayla Nicole,
Jon N Amy,
Austin Nikstaitis,
Debra Knetz Rushton,
Fallon Kreye,
Natalia Murahovschi,
Eric Hernandez,
Shelby Tacy Noel,
David Wood,
Ay Ay,
Wesley Basore,
Laura Huffer",https://www.facebook.com/groups/557017865207812,2024-08-27T23:04:39,[],
"Let's welcome our new members!
Judy Graff Walker,
Roger Brentford,
Michael Edward Wooldridge II,
Christy Crick,
Shannon Sgro,
Aldara Rodriguez Alonso,
Nihar Gollapudi,
Melissa Abel Duncan,
Cora Bo Bora,
Jessica Stevens,
Shahira Hafed,
Audrey Michelle Hylton,
Geraldine Hinson,
Griselda Fernandez Khan,
Karrie Chaney,
Himi Anand,
Amanda George,
Anna Frey,
Michelle Davis,
Lara Ellis,
Katie Mitchell,
Kramer Perutelli Long Johnson,
Chrissy Graham,
Joy Hudson,
Karyn Anne Daniels,
John Puckett,
Linda Zimmerman,
Travis Kibler,
Deepak Craj,
Brenna Hickey,
Price Walsh,
Jerhamie Ignacio,
Kristen Terry,
Momtothree Sammy,
Apple Dawn,
Maureen Mo Dudley,
Carroll Moak Jr.,
Beth Clower Drum,
Ehren Flynn,
Maria Jane,
Aimee Tonn,
Sherry Mustain,
Winnifred Wallace,
Daryl Bowling,
Nancy Marie Luger Lee,
Aarya Brahmane,
Beverly Watson,
Eli Skyline,
Nevaeh Murphy,
Manisha Sharma,
Sharon Blood,
Lana Ivakin,
Laken Schroeder,
Lina Cruz,
Stephany Mackay,
Brook Hart,
Brandon Stiltner,
Lillian Rose,
Crystal Clarke,
Gabriela Yuriko,
LeAnn Dougherty,
Kristian Stout-Light,
Veronica Golden,
Brenda Escutia,
Faranak Akrami,
Melissa Tarasoff,
Laurel Mangelsdorf,
Chase Owens,
Heather Ridenour,
Kiki Rangel,
Len Sánchez,
Rob Von Bostel,
Mohsin Chohan,
Betty Westerlund,
Isamar Rivero,
Karim Lassiter,
Karim Lassiter,
Maria Ivette Gomez Guevara,
Karen Nelson,
Colette Gowda,
Rebecca Lynne Snyder,
Cathy Breeden,
Laura Millner Campbell,
Willie Dillard,
Nevets Nostaw",https://www.facebook.com/groups/557017865207812,2024-08-20T22:51:12,[],
"Let's welcome our new members!
Rick Hildeman,
Janet Trivett,
Discovering Your City,
Priscilla Patton,
Hope Pace,
Kaydence Lachinov,
Jack Harrison,
Keythaniel Davenport,
Toni Price,
Kimberly Renee,
Calli Razavi,
Christa Guy,
Rebecca Dyson,
Huy Nguyen,
Kate Rumely Rodriguez,
Kristiane N. Niles,
Daisy Rincon,
James Roberts,
Makenzie Becker,
Suzanne Hite,
Amber Lynn,
Cindy Anne,
Kamari Chan,
Diane Ratel Pittman,
Laurianne Simoneau,
Megan Clarkson,
Kim Minster,
Will Rogers,
Kierra Graham,
Emily Dyer,
Angela Maready,
Phillip Phaup,
Ingrid Friedman,
Den Pedralvez,
ရစ္ စိန္မ,
Andrea Roberts,
Eugene Schied,
Penny Leeth,
Alisha Latrice,
Bethany Hunsberger,
Susan Brush,
Jessica R Bertrand,
Bryant Avari,
Jane Reed,
Susan Marie,
Cynthia Slinky,
Ludi Cavalcante,
Stan Schroeder,
Betsy Hepler Carroll,
Meek Meek,
Shana Reeves,
Breanna Marini,
Mabel Ramos Umanzor,
Leah Rebecca,
Kathleen Branch,
Laura Jean,
MiyoRose Koszeghy,
Brad Hallock,
Fabio Chiesurin,
Tab Potter,
Kyle Reed,
Lisa Hopkins Fricke,
Drew Wright,
Jeff Ala,
Kris Wood Jeter,
Brent Bloechle,
Christina Michelle,
Pamela Specht,
Debbie Gallagher,
Jack Layne,
Melinda Sturgeon,
Elizabeth Gina,
Kevin Bowers,
Amber Lynn,
Stephanie Bradley,
Molly Gurley,
Ashley Grays,
Naturegirl,
Sue Kasz,
Fern Taub Minsky,
Kayleigh Dougherty,
Crystal Connor,
Dale Harris,
Yisus Vlzqz,
Lily Elaine,
Carrie Gee,
Yvonne Watson,
Dan Klaasse,
Lynx Stein",https://www.facebook.com/groups/557017865207812,2024-08-13T23:00:06,[],
"Hello Trail Hikers! 
Lets see photos of wildlife you have captured on Virginia Trails 👣",https://www.facebook.com/groups/557017865207812,2024-08-12T18:33:10,['Virginia'],Virginia Trails
"Let's welcome our new members!
Whitney Fay Ann,
Skyla Shapiro,
Mikayla Kasey Patton,
Christine Sandidge,
Vara Williams,
Krissi Elizabeth,
Michele G Rogers,
Meg Dearborn,
Cynthia Sparry,
Eva Sriubiškė,
Al Cousins,
Lois Hutson,
Leeanna Griffith,
Katie Meyer,
Meghan Jones,
Leanna Morrison,
Angelina Hunter,
Helena Andronikov,
Violette Abarnikov,
Jinju Jung,
Katelyn Ritenour,
Connie Blunt,
Winonah Neal,
Rucker Johns,
Roslyn Brooks,
Carissa Marie,
Alissa Moquin,
Marie Tammy,
Tia Barraza,
Shcherbiak Mykhailo,
Ariana Brooks,
Richard Serrudo,
Nya Janaè,
Quetsalesk Nole,
Mirian Minaya Berg,
Jessica Palacios,
Emily Danovich,
Lilith Khlebov,
Nicole Trombly,
Taylor Nicole,
Aaron Barraza,
Aaron Douglas Miller,
Lindsey Walker Park,
Dale Morgan,
Jaida Fehrman,
Ryan Thompson,
Flora Hawley,
XC Jon,
Kerry Bostic,
Randy Wormley,
Sarah Steffens Livingston,
Leona Gray,
Tanai Banks,
Jennifer Williams Druckman,
ET Newhart,
Tim Zabel,
Arnica Mulder,
Michelle Martin,
Allison Solway,
Tiffany DaCruz,
Nadia Begum,
Caitlin Douris,
Ashton Fischetti,
Vicky Perkins-Brown,
Mike Emmart,
Pam Lane,
Carolina Serrano,
Becky Lee,
Casey Reagan,
Patricia Funck DeShetler,
Bill O'Grady,
Lisa Anthony-Price,
Anthony Shanik Mapp,
Maria Brandt-Spratley,
Shannon Davey Floyd,
Caitlyn Noelle,
Gholam Mohammad Islamy,
Chris Jackson,
Katie Heater,
Isabela Fernandez,
D'Ann Martin Harris,
Aaron Joyal,
Laila Gibbons,
Cassie Nunn,
Ann Klotz,
Carl Susan Seip,
Tracey Barb,
Terri Hallett,
Savannah Quinn,
Peggy Baer,
Amanda Schmakel,
Daiana Machado,
Jessica Leigh,
Zia Uddin,
Melinda Gafford,
Tatiana Lenskaya,
Tyler Romney,
Alsa Wu,
Chito Rodriguez,
Noel Presente,
Charli Jones,
Steve Smith,
Shawna Murphy,
Vijay Rahul,
Martin Henderson,
Yaeko Chendev,
Oriana Andronikov,
Jennifer Harden,
Laura Winans-Tomey,
Ericka Booth,
Jinni Williams Newing,
Michelle Johnson,
Serenity Yates,
Jake Smith,
Mary Beth  Baker,
Sean Barnes,
Brittany Bowers,
Jim Owens,
Allison Dorrier Toney,
Oolblooc Vilob,
Christina Franzoni,
Zamira Yahaira",https://www.facebook.com/groups/557017865207812,2024-08-06T23:03:13,[],
"What’s there to do in the Alleghany Highlands? Sooo, many great things!
How many beloved local businesses can you spot?
#UniquelyAlleghany #sanctuary1890 #alleghanyhighlands #CliftonForge #douthatstatepark",https://www.facebook.com/groups/557017865207812,2024-08-04T17:20:56,"['Alleghany Highlands', 'Clifton Forge', 'Douthat State Park']",What’s there to do in the Alleghany Highlands?
"Looking for a spot for “beginners” with amazing views and maybe some water or waterfalls to take my daughter tomorrow for a birthday hike‼️ 
In Richmond area or north of Richmond. TIA",https://www.facebook.com/groups/557017865207812,2024-07-30T23:59:14,['Richmond'],In Richmond area or north of Richmond
Does anybody have some good pics of Crabtree falls? A,https://www.facebook.com/groups/557017865207812,2024-07-30T23:59:12,['Crabtree Falls'],good pics of Crabtree falls
I live in the Roanoke area and was wondering some great kicking areas that lead to water holes. I went to blue hole at Jennings creek and want to go somewhere Tuesday. What are your suggestions? Also I've heard of saint Mary's wilderness and how it is there?,https://www.facebook.com/groups/557017865207812,2024-07-30T23:59:12,"['Roanoke', 'Jennings Creek', ""Saint Mary's Wilderness""]",I live in the Roanoke area
PMT:  East from Kingdom Come State Park and back.,https://www.facebook.com/groups/915752951841503/,2022-10-29T20:05:59,['Kingdom Come State Park'],East from Kingdom Come State Park
"In honor of Spooky Season, Let's see your Dead Man's Fingers!",https://www.facebook.com/groups/915752951841503/,2022-10-29T03:30:35,[],
,https://www.facebook.com/groups/915752951841503/,2022-10-28T04:36:06,[],
Looking for a place to hike with waterfalls and water to get in. Any suggestions?,https://www.facebook.com/groups/557017865207812,2024-07-30T23:59:11,[],
"Virginia Bucket List Hike: The Channels is a 20 acre natural sandstone slot canyon. Why is this so unique? Most slot canyons in the US are out west and not on the east coast. Can’t recommend enough. 6 1/2 mile out and back hike | 1,309 feet elevation",https://www.facebook.com/groups/557017865207812,2024-07-30T23:48:10,['The Channels'],The Channels is a 20 acre natural sandstone
"Let's welcome our new members!
Pearish Renee,
Lissa Cordie Carlson,
Urena Webster,
Jeremy B. McMullen,
Sierra Ishmuratova,
Margaret Henderson Luker,
Mary Pat Osborne Bozel,
Katherine Clater,
Anahi Padilla,
Apryl Davis,
Rapidan River,
Will Brown,
RevDaniel Montague,
Ashley Young,
Leilani Shelton,
Cindee Goldstein,
Dasa Hartt,
Ri Dar,
Tee Beau,
Prudence Nashhokina,
Iona Carroll,
Rhonda Overstreet Taylor,
Erin Nichole,
Sabrina Fisher,
Sally Christine West Wagaman,
Kristen Koch,
Sherri Graziano-Carlin,
Jennifer Williams,
Stacy Renee Staples,
Larry Crowder,
Maya Ahmetova,
Stephanie Wells,
Phil Williams,
Kathleen Mary,
Rosalyn Teague,
David Marlowe Sr.,
Tina Marlowe,
Shelly Cook,
Lisa Doidge,
Lisa Keener,
Richard Davis Jr,
Erika Austin,
Heather Morgan Pile,
Tatyana Claire Jorgensen,
Dreama Dube,
Kevan Perkins,
Kazim Daqiqi,
Wendy Dales,
Patty Edmonds,
Sadie Kurczman,
Josie Dresvyanin,
Michelle Lynn,
Kim Shawver Wilbourne,
Annemarie Spadafore,
Maricela Cervantes,
Khaled Maher,
Steven Netcott,
Joan Price Hardesty,
Sherry Williams,
Virginia Thomas,
John Foy,
AAngie Rromero,
Sherry Foust DeMarr,
Kristy Rulli,
Tammy Majewski Bish,
Up Close Outdoor Adventures,
Heather Chenault,
Gina Christ,
Brittany Chendev,
Minnie Rita,
Dalia Ja,
Christine Brock Dery,
Dawn Michelle,
Holly Mckay,
Freya Gerber,
Keri Tifft,
Colleen DeBratto,
Triza Tess,
Jennifer Loftis,
Adrienne Sullivan,
Suzy Smith,
Laura Crisp Ketchie,
Ashley D Graham,
Karen Saufley Warren,
Bryan Mellisa,
Cody Bearclaw Beard,
Roselyn Yakubov,
Stephanie Daughtridge,
Regina Flynn,
Catarina Michelle,
William Olinger,
Kim Wuckovich,
Princess Barton,
Mike Hsinroc,
Justin Clendenin,
Bree Derrick,
Rosme Castr,
Katlyn Taylor,
Paige Snead Oltean,
Nayantara Kabir,
Hailey Alena Fisher,
Boaz Sally",https://www.facebook.com/groups/557017865207812,2024-07-30T23:05:05,['Rapidan River'],Rapidan River
,https://www.facebook.com/groups/819170279191773,2025-07-31T12:24:53,[],
,https://www.facebook.com/groups/819170279191773,2025-07-30T21:16:10,[],
,https://www.facebook.com/groups/819170279191773,2025-07-30T18:30:40,[],
,https://www.facebook.com/groups/819170279191773,2025-07-30T01:27:02,[],
,https://www.facebook.com/groups/819170279191773,2025-07-29T19:37:05,[],
Will i get picked up hitching back sobo to trailhead parking lots in Mass?,https://www.facebook.com/groups/819170279191773,2025-07-28T19:03:59,['Massachusetts'],hitching back sobo to trailhead parking lots in Mass
"Big Announcement!

Hey everyone — I’m excited to share that I’ll be attempting an FKT (Fastest Known Time) on the Appalachian Trail next year. This will be one of the biggest challenges I’ve ever taken on, but I’m ready to give it everything I’ve got.

To make this dream a reality, I’ll need a strong support crew. I’m reaching out to the amazing AT community for help — I’ll be looking for pacers, folks to assist at resupply points, and anyone who wants to be part of this journey in any way.

If you’ve ever dreamed of being part of an epic adventure, I’d love to have you along for the ride. Let’s make some history together!

Feel free to reach out if you’re interested or just want to follow along. More details to come!",https://www.facebook.com/groups/819170279191773,2025-07-28T15:20:34,['Appalachian Trail'],attempting an FKT on the Appalachian Trail
,https://www.facebook.com/groups/819170279191773,2025-07-28T10:22:35,[],
"Will Massachusetts have shuttles or ubers at all? Specifically, Im curious about ubers in Mass. sections after I couldnt get any in CT. Thanks",https://www.facebook.com/groups/819170279191773,2025-07-27T10:22:35,"['Massachusetts', 'Connecticut']",curious about ubers in Mass.
"""Be not deceived; GOD is not mocked: for whatsoever a man soweth, that shall he also reap.""
                     Galatians 6:7 KJV

#JesusisActive #KingJesus #Jesus #Jesusisalive",https://www.facebook.com/groups/557017865207812,2024-07-27T18:20:14,[],
